
Time|tot-run-time|num-cmds|num-cmds-ok|num-cmds-fail-timeout|num-cmds-fail-eof|num-cmds-fail-error-match|num-cmds-default|num-cmds-default-ok|time-default|num-cmds-mapn|num-cmds-mapn-ok|time-mapn|num-cmds-aapn|num-cmds-aapn-ok|time-aapn|num-cmds-custom|num-cmds-custom-ok|time-custom|login-time|login-errors|more-cnt|timeout-occured|session-backout-fail|false-timeout
2026-06-17 19:03:01|32|38|38|0|0|0|18|18|16|12|12|10|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-17 19:18:01|36|38|38|0|0|0|18|18|11|12|12|13|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-17 19:33:01|45|38|38|0|0|0|18|18|8|12|12|29|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-17 19:48:02|43|38|38|0|0|0|18|18|14|12|12|23|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-17 20:03:01|38|38|38|0|0|0|18|18|11|12|12|21|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-17 20:18:01|44|38|38|0|0|0|18|18|15|12|12|22|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-17 20:33:01|37|38|38|0|0|0|18|18|13|12|12|18|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-17 20:48:01|32|38|38|0|0|0|18|18|12|12|12|10|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-17 21:03:01|31|38|38|0|0|0|18|18|10|12|12|16|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-17 21:18:01|44|38|38|0|0|0|18|18|10|12|12|29|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-17 21:33:01|60|38|38|0|0|0|18|18|14|12|12|18|8|8|26|0|0|0|0|0|0|0|0|0
2026-06-17 21:48:02|36|38|38|0|0|0|18|18|11|12|12|10|8|8|14|0|0|0|1|0|0|0|0|0
2026-06-17 22:03:02|34|38|38|0|0|0|18|18|13|12|12|9|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-17 22:18:01|39|38|38|0|0|0|18|18|9|12|12|17|8|8|13|0|0|0|0|0|0|0|0|0
2026-06-17 22:33:01|32|38|38|0|0|0|18|18|12|12|12|11|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-17 22:48:01|50|38|38|0|0|0|18|18|12|12|12|31|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-17 23:03:01|38|38|38|0|0|0|18|18|14|12|12|15|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-17 23:18:02|47|38|38|0|0|0|18|18|13|12|12|25|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-17 23:33:01|50|38|38|0|0|0|18|18|10|12|12|19|8|8|20|0|0|0|1|0|0|0|0|0
2026-06-17 23:48:01|60|38|38|0|0|0|18|18|11|12|12|25|8|8|24|0|0|0|0|0|0|0|0|0
2026-06-18 00:03:04|64|38|38|0|0|0|18|18|15|12|12|18|8|8|31|0|0|0|0|0|0|0|0|0
2026-06-18 00:18:01|29|38|38|0|0|0|18|18|10|12|12|10|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-18 00:33:02|49|38|38|0|0|0|18|18|11|12|12|17|8|8|21|0|0|0|0|0|0|0|0|0
2026-06-18 00:48:01|44|38|38|0|0|0|18|18|9|12|12|28|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 01:03:01|32|38|38|0|0|0|18|18|13|12|12|11|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-18 01:18:01|36|38|38|0|0|0|18|18|18|12|12|10|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 01:33:01|32|38|38|0|0|0|18|18|15|12|12|12|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-18 01:48:01|55|38|38|0|0|0|18|18|14|12|12|32|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-18 02:03:01|56|38|38|0|0|0|18|18|8|12|12|18|8|8|29|0|0|0|1|0|0|0|0|0
2026-06-18 02:18:01|29|38|38|0|0|0|18|18|9|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 02:33:01|32|38|38|0|0|0|18|18|10|12|12|14|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 02:48:01|34|38|38|0|0|0|18|18|14|12|12|13|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 03:03:01|32|38|38|0|0|0|18|18|11|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 03:18:01|44|38|38|0|0|0|18|18|10|12|12|28|8|8|5|0|0|0|1|0|0|0|0|0
2026-06-18 03:33:01|37|38|38|0|0|0|18|18|12|12|12|11|8|8|14|0|0|0|0|0|0|0|0|0
2026-06-18 03:48:01|42|38|38|0|0|0|18|18|9|12|12|26|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-18 04:03:01|39|38|38|0|0|0|18|18|12|12|12|17|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-18 04:18:01|37|38|38|0|0|0|18|18|12|12|12|13|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-18 04:33:01|38|38|38|0|0|0|18|18|13|12|12|14|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-18 04:48:01|41|38|38|0|0|0|18|18|16|12|12|13|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-18 05:03:01|29|38|38|0|0|0|18|18|8|12|12|16|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-18 05:18:01|52|38|38|0|0|0|18|18|9|12|12|20|8|8|22|0|0|0|1|0|0|0|0|0
2026-06-18 05:33:01|51|38|38|0|0|0|18|18|14|12|12|20|8|8|16|0|0|0|1|0|0|0|0|0
2026-06-18 05:48:01|29|38|38|0|0|0|18|18|12|12|12|9|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 06:03:02|77|38|38|0|0|0|18|18|14|12|12|27|8|8|36|0|0|0|0|0|0|0|0|0
2026-06-18 06:18:01|31|38|38|0|0|0|18|18|9|12|12|15|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 06:33:02|30|38|38|0|0|0|18|18|10|12|12|13|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 06:48:01|40|38|38|0|0|0|18|18|21|12|12|11|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 07:03:01|32|38|38|0|0|0|18|18|9|12|12|16|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-18 07:18:02|34|38|38|0|0|0|18|18|13|12|12|12|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-18 07:33:01|49|38|38|0|0|0|18|18|17|12|12|26|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 07:48:02|25|38|38|0|0|0|18|18|8|12|12|10|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-18 08:03:02|56|38|38|0|0|0|18|18|14|12|12|12|8|8|30|0|0|0|0|0|0|0|0|0
2026-06-18 08:18:01|44|38|38|0|0|0|18|18|19|12|12|20|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-18 08:33:01|30|38|38|0|0|0|18|18|14|12|12|10|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 08:48:02|39|38|38|0|0|0|18|18|17|12|12|13|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-18 09:03:01|42|38|38|0|0|0|18|18|19|12|12|14|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-18 09:18:02|30|38|38|0|0|0|18|18|9|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 09:33:01|25|38|38|0|0|0|18|18|8|12|12|10|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-18 09:48:01|66|38|38|0|0|0|18|18|18|12|12|18|8|8|30|0|0|0|0|0|0|0|0|0
2026-06-18 10:03:01|53|38|38|0|0|0|18|18|13|12|12|34|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 10:18:02|69|38|38|0|0|0|18|18|16|12|12|35|8|8|18|0|0|0|0|0|0|0|0|0
2026-06-18 10:33:01|48|38|38|0|0|0|18|18|7|12|12|16|8|8|20|0|0|0|1|0|0|0|0|0
2026-06-18 10:48:02|47|38|37|1|0|0|18|18|15|12|12|14|8|7|18|0|0|0|1|0|0|1|0|0
2026-06-18 11:03:01|62|38|38|0|0|0|18|18|13|12|12|17|8|8|32|0|0|0|0|0|0|0|0|0
2026-06-18 11:18:01|29|38|38|0|0|0|18|18|9|12|12|12|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 11:33:01|36|38|38|0|0|0|18|18|10|12|12|15|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-18 11:48:02|53|38|38|0|0|0|18|18|15|12|12|20|8|8|18|0|0|0|0|0|0|0|0|0
2026-06-18 12:03:02|40|38|38|0|0|0|18|18|15|12|12|15|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-18 12:18:02|54|38|38|0|0|0|18|18|15|12|12|17|8|8|22|0|0|0|0|0|0|0|0|0
2026-06-18 12:33:01|49|38|38|0|0|0|18|18|21|12|12|20|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 12:48:01|42|38|38|0|0|0|18|18|16|12|12|14|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-18 13:03:01|37|38|38|0|0|0|18|18|20|12|12|10|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-18 13:18:02|42|38|38|0|0|0|18|18|16|12|12|10|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-18 13:33:01|26|38|38|0|0|0|18|18|9|12|12|10|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 13:48:01|36|38|38|0|0|0|18|18|12|12|12|17|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 14:03:01|46|38|38|0|0|0|18|18|11|12|12|19|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-18 14:18:01|37|38|38|0|0|0|18|18|17|12|12|15|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-18 14:33:01|43|38|38|0|0|0|18|18|20|12|12|12|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-18 14:48:01|40|38|38|0|0|0|18|18|16|12|12|17|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-18 15:03:02|52|38|38|0|0|0|18|18|15|12|12|16|8|8|19|0|0|0|0|0|0|0|0|0
2026-06-18 15:18:02|37|38|38|0|0|0|18|18|11|12|12|18|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 15:33:02|52|38|38|0|0|0|18|18|10|12|12|17|8|8|25|0|0|0|0|0|0|0|0|0
2026-06-18 15:48:01|30|38|38|0|0|0|18|18|9|12|12|14|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 16:03:01|45|38|38|0|0|0|18|18|16|12|12|13|8|8|10|0|0|0|1|0|0|0|0|0
2026-06-18 16:18:01|45|38|38|0|0|0|18|18|13|12|12|13|8|8|17|0|0|0|0|0|0|0|0|0
2026-06-18 16:33:02|43|38|38|0|0|0|18|18|14|12|12|22|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 16:48:01|34|38|38|0|0|0|18|18|13|12|12|11|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-18 17:03:01|40|38|38|0|0|0|18|18|12|12|12|16|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-18 17:18:01|47|38|38|0|0|0|18|18|13|12|12|13|8|8|21|0|0|0|0|0|0|0|0|0
2026-06-18 17:33:01|36|38|38|0|0|0|18|18|11|12|12|15|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-18 17:48:01|33|38|38|0|0|0|18|18|12|12|12|14|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 18:03:01|40|38|38|0|0|0|18|18|13|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 18:18:01|45|38|38|0|0|0|18|18|21|12|12|10|8|8|13|0|0|0|1|0|0|0|0|0
2026-06-18 18:33:01|32|38|38|0|0|0|18|18|12|12|12|13|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-18 18:48:01|48|38|38|0|0|0|18|18|15|12|12|19|8|8|14|0|0|0|0|0|0|0|0|0
2026-06-18 19:03:02|43|38|38|0|0|0|18|18|15|12|12|11|8|8|17|0|0|0|0|0|0|0|0|0
2026-06-18 19:18:01|31|38|38|0|0|0|18|18|8|12|12|13|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-18 19:33:01|30|38|38|0|0|0|18|18|8|12|12|15|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 19:48:01|56|38|38|0|0|0|18|18|15|12|12|14|8|8|27|0|0|0|0|0|0|0|0|0
2026-06-18 20:03:01|39|38|38|0|0|0|18|18|14|12|12|12|8|8|13|0|0|0|0|0|0|0|0|0
2026-06-18 20:18:01|31|38|38|0|0|0|18|18|12|12|12|11|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-18 20:33:01|28|38|38|0|0|0|18|18|9|12|12|11|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-18 20:48:01|28|38|38|0|0|0|18|18|11|12|12|10|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 21:03:02|68|38|37|1|0|0|18|18|18|12|12|22|8|7|28|0|0|0|1|0|0|1|0|0
2026-06-18 21:18:01|29|38|38|0|0|0|18|18|13|12|12|10|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 21:33:01|35|38|38|0|0|0|18|18|9|12|12|16|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-18 21:48:01|38|38|38|0|0|0|18|18|15|12|12|17|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 22:03:01|42|38|38|0|0|0|18|18|11|12|12|25|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 22:18:01|35|38|38|0|0|0|18|18|11|12|12|17|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-18 22:33:01|38|38|38|0|0|0|18|18|12|12|12|10|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-18 22:48:02|33|38|38|0|0|0|18|18|11|12|12|10|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-18 23:03:01|48|38|38|0|0|0|18|18|15|12|12|12|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 23:18:01|33|38|38|0|0|0|18|18|11|12|12|16|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 23:33:02|31|38|38|0|0|0|18|18|11|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-18 23:48:02|27|38|38|0|0|0|18|18|11|12|12|10|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 00:03:04|61|38|38|0|0|0|18|18|14|12|12|26|8|8|21|0|0|0|0|0|0|0|0|0
2026-06-19 00:18:01|25|38|38|0|0|0|18|18|9|12|12|10|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 00:33:02|30|38|38|0|0|0|18|18|11|12|12|14|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-19 00:48:01|66|38|38|0|0|0|18|18|21|12|12|23|8|8|22|0|0|0|0|0|0|0|0|0
2026-06-19 01:03:01|41|38|38|0|0|0|18|18|18|12|12|13|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-19 01:18:01|37|38|38|0|0|0|18|18|15|12|12|13|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 01:33:01|46|38|38|0|0|0|18|18|21|12|12|10|8|8|15|0|0|0|0|0|0|0|0|0
2026-06-19 01:48:01|31|38|38|0|0|0|18|18|13|12|12|12|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 02:03:02|36|38|38|0|0|0|18|18|14|12|12|15|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 02:18:01|42|38|38|0|0|0|18|18|14|12|12|13|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-19 02:33:01|33|38|38|0|0|0|18|18|13|12|12|13|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 02:48:01|38|38|38|0|0|0|18|18|15|12|12|14|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-19 03:03:01|38|38|38|0|0|0|18|18|16|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 03:18:02|31|38|38|0|0|0|18|18|12|12|12|12|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 03:33:01|50|38|38|0|0|0|18|18|9|12|12|36|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-19 03:48:01|53|38|38|0|0|0|18|18|14|12|12|28|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-19 04:03:01|37|38|38|0|0|0|18|18|19|12|12|12|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 04:18:02|33|38|38|0|0|0|18|18|12|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 04:33:01|29|38|38|0|0|0|18|18|10|12|12|10|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-19 04:48:01|39|38|38|0|0|0|18|18|17|12|12|17|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-19 05:03:01|46|38|38|0|0|0|18|18|12|12|12|17|8|8|17|0|0|0|0|0|0|0|0|0
2026-06-19 05:18:01|30|38|38|0|0|0|18|18|9|12|12|14|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-19 05:33:01|38|38|38|0|0|0|18|18|18|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 05:48:01|38|38|38|0|0|0|18|18|12|12|12|10|8|8|15|0|0|0|1|0|0|0|0|0
2026-06-19 06:03:01|32|38|38|0|0|0|18|18|13|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 06:18:01|44|38|37|1|0|0|18|18|11|12|12|16|8|7|17|0|0|0|0|0|0|1|0|0
2026-06-19 06:33:01|32|38|38|0|0|0|18|18|12|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 06:48:02|31|38|38|0|0|0|18|18|11|12|12|12|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-19 07:03:01|36|38|38|0|0|0|18|18|14|12|12|15|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 07:18:01|37|38|38|0|0|0|18|18|14|12|12|17|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 07:33:01|35|38|38|0|0|0|18|18|16|12|12|12|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 07:48:01|58|38|38|0|0|0|18|18|16|12|12|30|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-19 08:03:01|47|38|38|0|0|0|18|18|25|12|12|13|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-19 08:18:01|38|38|38|0|0|0|18|18|12|12|12|19|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 08:33:01|42|38|38|0|0|0|18|18|10|12|12|12|8|8|19|0|0|0|0|0|0|0|0|0
2026-06-19 08:48:01|51|38|38|0|0|0|18|18|10|12|12|19|8|8|21|0|0|0|1|0|0|0|0|0
2026-06-19 09:03:01|39|38|38|0|0|0|18|18|17|12|12|11|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-19 09:18:02|52|38|38|0|0|0|18|18|17|12|12|29|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 09:33:01|32|38|38|0|0|0|18|18|9|12|12|12|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-19 09:48:01|33|38|38|0|0|0|18|18|13|12|12|11|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-19 10:03:01|34|38|38|0|0|0|18|18|13|12|12|13|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-19 10:18:01|46|38|37|1|0|0|18|18|8|12|11|32|8|8|6|0|0|0|10|0|0|1|0|0
2026-06-19 10:33:01|33|38|38|0|0|0|18|18|11|12|12|14|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-19 10:48:01|40|38|38|0|0|0|18|18|15|12|12|14|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-19 11:03:01|33|38|38|0|0|0|18|18|13|12|12|13|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 11:18:01|49|38|38|0|0|0|18|18|13|12|12|26|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-19 11:33:02|32|38|38|0|0|0|18|18|13|12|12|11|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-19 11:48:01|33|38|38|0|0|0|18|18|9|12|12|18|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 12:03:02|33|38|38|0|0|0|18|18|8|12|12|18|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 12:18:01|55|38|38|0|0|0|18|18|15|12|12|19|8|8|21|0|0|0|0|0|0|0|0|0
2026-06-19 12:33:01|56|38|38|0|0|0|18|18|14|12|12|26|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-19 12:48:01|34|38|38|0|0|0|18|18|10|12|12|10|8|8|14|0|0|0|0|0|0|0|0|0
2026-06-19 13:03:01|55|38|38|0|0|0|18|18|21|12|12|27|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-19 13:18:01|49|38|38|0|0|0|18|18|13|12|12|11|8|8|25|0|0|0|0|0|0|0|0|0
2026-06-19 13:33:01|39|38|38|0|0|0|18|18|12|12|12|10|8|8|16|0|0|0|1|0|0|0|0|0
2026-06-19 13:48:01|43|38|38|0|0|0|18|18|10|12|12|20|8|8|6|0|0|0|7|0|0|0|0|0
2026-06-19 14:03:01|44|38|38|0|0|0|18|18|9|12|12|12|8|8|23|0|0|0|0|0|0|0|0|0
2026-06-19 14:18:02|44|38|38|0|0|0|18|18|16|12|12|22|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-19 14:33:01|35|38|38|0|0|0|18|18|17|12|12|11|8|8|6|0|0|0|1|0|0|0|0|0
